branchname,"ITEM TYPE","TOTAL ITEMS","ADULT ITEMS","YOUNG ADULT ITEMS","JUVENILE ITEMS","TOTAL ADDED LM","ADULT ADDED LM","YOUNG ADULT ADDED LM","JUVENILE ADDED LM","TOTAL DELETED LM","ADULT DELETED LM","YOUNG ADULT DELETED LM","JUVENILE DELETED LM"
"Overbrook Public Library","Story walk",,,,,,,,,,,,
"Overbrook Public Library","Things : Artwork",,,,,,,,,,,,
"Overbrook Public Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Overbrook Public Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Overbrook Public Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Overbrook Public Library","Things : Cooking equipment",1,1,,,,,,,,,,
"Overbrook Public Library","Things : Die cut equipment",,,,,,,,,,,,
"Overbrook Public Library","Things : Equipment",189,189,,,,,,,,,,
"Overbrook Public Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Overbrook Public Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Overbrook Public Library","Things : Recreation and sports",,,,,,,,,,,,
"Overbrook Public Library","Things : Tools",,,,,,,,,,,,
"Overbrook Public Library",Video,4974,3598,,1376,24,21,,3,7,,,
"Overbrook Public Library","Video (Local requests only)",,,,,,,,,,,,
"Overbrook Public Library","Video (New)",24,21,,3,,,,,,,,
"Overbrook Public Library","Video (No requests allowed)",,,,,,,,,,,,
"Overbrook Public Library","Video (Television)",11,11,,,4,4,,,,,,
"Overbrook Public Library","Video game",309,123,9,177,1,1,,,,,,
"Paola Free Library",(Unclassified),16,10,,6,,,,,,,,
"Paola Free Library",AUDIOBOOK,1143,957,17,169,,,,,2,,,
"Paola Free Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Paola Free Library","Audiobook (new)",28,28,,,4,4,,,,,,
"Paola Free Library",Book,25067,12718,1258,11091,39,16,5,18,107,,,
"Paola Free Library","Book (local requests only)",3,,,3,3,,,3,,,,
"Paola Free Library","Book (new)",516,242,82,192,125,56,25,44,,,,
"Paola Free Library","Book (no requests allowed)",,,,,,,,,,,,
"Paola Free Library","Book club set",258,258,,,,,,,,,,
"Paola Free Library","Computers and internet : Laptop computer",13,13,,,,,,,,,,
"Paola Free Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Paola Free Library","Computers and internet : Public computer",16,13,1,2,,,,,,,,
"Paola Free Library","Computers and internet : Software",,,,,,,,,,,,
"Paola Free Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Paola Free Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",31,31,,,,,,,,,,
"Paola Free Library","E-content : Digital content",,,,,,,,,,,,
"Paola Free Library","E-content : E-learning course",,,,,,,,,,,,
"Paola Free Library","Inter-library loan",,,,,,,,,,,,
"Paola Free Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Paola Free Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Paola Free Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Paola Free Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Paola Free Library",Key,,,,,,,,,,,,
"Paola Free Library","Kit or multi-part set",,,,,,,,,,,,
"Paola Free Library",MAGAZINE,530,391,38,101,7,4,,3,30,,,
"Paola Free Library","Magazine (new)",,,,,,,,,,,,
"Paola Free Library",Music,419,405,,14,,,,,,,,
"Paola Free Library",Pamphlet,,,,,,,,,,,,
"Paola Free Library","Reference material",1056,1002,,54,3,3,,,1,,,
"Paola Free Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Paola Free Library",Room,,,,,,,,,,,,
"Paola Free Library","Special collections (local requests only)",34,34,,,18,18,,,,,,
"Paola Free Library","Special collections (no requests allowed)",36,36,,,,,,,,,,
"Paola Free Library","Story walk",,,,,,,,,,,,
"Paola Free Library","Things : Artwork",,,,,,,,,,,,
"Paola Free Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Paola Free Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Paola Free Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Paola Free Library","Things : Cooking equipment",59,59,,,,,,,,,,
"Paola Free Library","Things : Die cut equipment",,,,,,,,,,,,
"Paola Free Library","Things : Equipment",19,19,,,,,,,,,,
"Paola Free Library","Things : Kansas Parks Pass",3,3,,,,,,,,,,
"Paola Free Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Paola Free Library","Things : Recreation and sports",8,8,,,,,,,,,,
"Paola Free Library","Things : Tools",,,,,,,,,,,,
"Paola Free Library",Video,1640,1319,,321,5,4,,1,21,,,
"Paola Free Library","Video (Local requests only)",,,,,,,,,,,,
"Paola Free Library","Video (New)",,,,,,,,,,,,
"Paola Free Library","Video (No requests allowed)",,,,,,,,,,,,
"Paola Free Library","Video (Television)",,,,,,,,,,,,
"Paola Free Library","Video game",83,83,,,10,10,,,,,,
"Perry-Lecompton Community Library",(Unclassified),28,16,1,11,,,,,,,,
"Perry-Lecompton Community Library",AUDIOBOOK,145,112,28,5,,,,,,,,
"Perry-Lecompton Community Library","AUDIOBOOK (MEDIA PLAYER)",2,1,1,,,,,,,,,
"Perry-Lecompton Community Library","Audiobook (new)",5,3,1,1,,,,,,,,
"Perry-Lecompton Community Library",Book,11313,6351,818,4144,131,85,2,44,8,2,,
"Perry-Lecompton Community Library","Book (local requests only)",,,,,,,,,,,,
"Perry-Lecompton Community Library","Book (new)",,,,,,,,,,,,
"Perry-Lecompton Community Library","Book (no requests allowed)",,,,,,,,,,,,
"Perry-Lecompton Community Library","Book club set",,,,,,,,,,,,
"Perry-Lecompton Community Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Perry-Lecompton Community Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Perry-Lecompton Community Library","Computers and internet : Public computer",,,,,,,,,,,,
"Perry-Lecompton Community Library","Computers and internet : Software",,,,,,,,,,,,
"Perry-Lecompton Community Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Perry-Lecompton Community Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Perry-Lecompton Community Library","E-content : Digital content",,,,,,,,,,,,
"Perry-Lecompton Community Library","E-content : E-learning course",,,,,,,,,,,,
"Perry-Lecompton Community Library","Inter-library loan",29,15,,14,,,,,,,,
"Perry-Lecompton Community Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Perry-Lecompton Community Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Perry-Lecompton Community Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Perry-Lecompton Community Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Perry-Lecompton Community Library",Key,,,,,,,,,,,,
"Perry-Lecompton Community Library","Kit or multi-part set",1,,,1,,,,,,,,
"Perry-Lecompton Community Library",MAGAZINE,,,,,,,,,,,,
"Perry-Lecompton Community Library","Magazine (new)",,,,,,,,,,,,
"Perry-Lecompton Community Library",Music,,,,,,,,,,,,
"Perry-Lecompton Community Library",Pamphlet,,,,,,,,,,,,
"Perry-Lecompton Community Library","Reference material",,,,,,,,,,,,
"Perry-Lecompton Community Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Perry-Lecompton Community Library",Room,,,,,,,,,,,,
"Perry-Lecompton Community Library","Special collections (local requests only)",95,17,2,76,,,,,,,,
"Perry-Lecompton Community Library","Special collections (no requests allowed)",,,,,,,,,,,,
"Perry-Lecompton Community Library","Story walk",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Artwork",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Cooking equipment",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Die cut equipment",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Equipment",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Recreation and sports",,,,,,,,,,,,
"Perry-Lecompton Community Library","Things : Tools",,,,,,,,,,,,
"Perry-Lecompton Community Library",Video,415,263,7,145,,,,,,,,
"Perry-Lecompton Community Library","Video (Local requests only)",,,,,,,,,,,,
"Perry-Lecompton Community Library","Video (New)",,,,,,,,,,,,
"Perry-Lecompton Community Library","Video (No requests allowed)",,,,,,,,,,,,
"Perry-Lecompton Community Library","Video (Television)",,,,,,,,,,,,
"Perry-Lecompton Community Library","Video game",12,,12,,,,,,,,,
"Pomona Community Library",(Unclassified),,,,,,,,,,,,
"Pomona Community Library",AUDIOBOOK,21,,18,3,,,,,,,,
"Pomona Community Library","AUDIOBOOK (MEDIA PLAYER)",2,,1,1,,,,,,,,
"Pomona Community Library","Audiobook (new)",,,,,,,,,,,,
"Pomona Community Library",Book,5866,2243,1426,2197,10,9,1,,90,,,
"Pomona Community Library","Book (local requests only)",,,,,,,,,,,,
"Pomona Community Library","Book (new)",32,14,7,11,,,,,,,,
"Pomona Community Library","Book (no requests allowed)",,,,,,,,,,,,
"Pomona Community Library","Book club set",2,,2,,,,,,,,,
"Pomona Community Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Pomona Community Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Pomona Community Library","Computers and internet : Public computer",,,,,,,,,,,,
"Pomona Community Library","Computers and internet : Software",,,,,,,,,,,,
"Pomona Community Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Pomona Community Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Pomona Community Library","E-content : Digital content",,,,,,,,,,,,
"Pomona Community Library","E-content : E-learning course",,,,,,,,,,,,
"Pomona Community Library","Inter-library loan",8,5,1,2,,,,,1,,,
"Pomona Community Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Pomona Community Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Pomona Community Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Pomona Community Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Pomona Community Library",Key,,,,,,,,,,,,
"Pomona Community Library","Kit or multi-part set",19,8,5,6,,,,,,,,
"Pomona Community Library",MAGAZINE,,,,,,,,,,,,
"Pomona Community Library","Magazine (new)",,,,,,,,,,,,
"Pomona Community Library",Music,,,,,,,,,,,,
"Pomona Community Library",Pamphlet,,,,,,,,,,,,
"Pomona Community Library","Reference material",2,1,,1,,,,,,,,
"Pomona Community Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Pomona Community Library",Room,,,,,,,,,,,,
"Pomona Community Library","Special collections (local requests only)",85,4,23,58,,,,,,,,
"Pomona Community Library","Special collections (no requests allowed)",4,1,2,1,,,,,,,,
"Pomona Community Library","Story walk",,,,,,,,,,,,
"Pomona Community Library","Things : Artwork",,,,,,,,,,,,
"Pomona Community Library","Things : Bicycles (and bicycle accessories)",11,11,,,,,,,,,,
"Pomona Community Library","Things : Board games, dolls, puzzles, and toys",2,,,2,,,,,,,,
"Pomona Community Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Pomona Community Library","Things : Cooking equipment",,,,,,,,,,,,
"Pomona Community Library","Things : Die cut equipment",,,,,,,,,,,,
"Pomona Community Library","Things : Equipment",19,2,17,,,,,,,,,
"Pomona Community Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Pomona Community Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Pomona Community Library","Things : Recreation and sports",,,,,,,,,,,,
"Pomona Community Library","Things : Tools",,,,,,,,,,,,
"Pomona Community Library",Video,1679,1505,,174,,,,,4,,,
"Pomona Community Library","Video (Local requests only)",,,,,,,,,,,,
"Pomona Community Library","Video (New)",3,3,,,,,,,,,,
"Pomona Community Library","Video (No requests allowed)",,,,,,,,,,,,
"Pomona Community Library","Video (Television)",,,,,,,,,,,,
"Pomona Community Library","Video game",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School",(Unclassified),,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School",AUDIOBOOK,,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Audiobook (new)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School",Book,11744,966,1469,9309,38,,3,35,15,,,
"Prairie Hills Schools - Axtell Public School","Book (local requests only)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Book (new)",97,,5,92,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Book (no requests allowed)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Book club set",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Computers and internet : Laptop computer",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Computers and internet : Public computer",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Computers and internet : Software",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Computers and internet : Tablets, e-readers, and personal computing devices",50,1,41,8,13,1,4,8,,,,
"Prairie Hills Schools - Axtell Public School","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","E-content : Digital content",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","E-content : E-learning course",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Inter-library loan",1,,,1,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School",Key,,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Kit or multi-part set",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School",MAGAZINE,,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Magazine (new)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School",Music,,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School",Pamphlet,,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Reference material",5,,,5,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Reserve desk : Highland Community College",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School",Room,,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Special collections (local requests only)",84,1,32,51,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Special collections (no requests allowed)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Story walk",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Artwork",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Board games, dolls, puzzles, and toys",1,,,1,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Cooking equipment",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Die cut equipment",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Equipment",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Kansas Parks Pass",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Museum pass / event pass",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Recreation and sports",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Things : Tools",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School",Video,1,,1,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Video (Local requests only)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Video (New)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Video (No requests allowed)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Video (Television)",,,,,,,,,,,,
"Prairie Hills Schools - Axtell Public School","Video game",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",(Unclassified),1,,,1,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",AUDIOBOOK,18,,,18,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Audiobook (new)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",Book,15813,11,7,15795,3,,,3,6,,,
"Prairie Hills Schools - Sabetha Elementary School","Book (local requests only)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Book (new)",3,,,3,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Book (no requests allowed)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Book club set",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Computers and internet : Laptop computer",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Computers and internet : Public computer",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Computers and internet : Software",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","E-content : Digital content",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","E-content : E-learning course",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Inter-library loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",Key,,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Kit or multi-part set",4,1,,3,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",MAGAZINE,1,,,1,,,,,,,,
